1993,Striking Distance,police
1993,Sunset Grill,police
1993,Super Mario Bros.,koopa
1993,Suture,identity
1993,Swing Kids,nazis
1993,Teenage Mutant Ninja Turtles III,kenshin
1993,The Temp,office
1993,The Thing Called Love,music
1993,This Boy's Life,wolff
1993,Three of Hearts,gigolo
1993,Tombstone,clanton
1993,Totally F***ed Up,structure
1993,True Romance,alabama
1993,Twenty Bucks,police
1993,Undercover Blues,mugger
1993,Untamed Heart,heart
1993,The Vanishing,girlfriend
1993,Warlock: The Armageddon,druid
1993,Wayne's World 2,morrison
1993,The Wedding Banquet,gao
1993,Weekend at Bernie's II,use
1993,What's Eating Gilbert Grape,woman
1993,What's Love Got to Do with It,success
1993,White Wolves: A Cry in the Wild II,mccoy
1993,Who's the Man?,barbershop
1993,Wrestling Ernest Hemingway,offend
1993,Younger and Younger,wife
1994,3 Chains o' Gold,anchor
1994,3 Ninjas Kick Back,koga
1994,8 Seconds,rodeo
1994,Above the Rim,game
1994,Abraham,god
1994,Ace Ventura: Pet Detective,team
1994,The Air Up There,basketball assistant coach
1994,Airheads,rock station
1994,Aladdin: The Return of Jafar,aladdin
1994,Alien Nation: Dark Horizon,episode
1994,Amateur,man
1994,Angie,geena
1994,Another Midnight Run,moscone
1994,Baby's Day Out,bink
1994,Barcelona,film
1994,Beretta's Island,interpol officer
1994,Beverly Hills Cop III,dewald
1994,The Birds II: Land's End,coast
1994,Blank Check,quigley
1994,Blankman,blankman
1994,Blind Justice,canaan
1994,Blink,vision
1994,Blue Chips,school
1994,Blue Sky,test
1994,Brainscan,trickster
1994,Breathing Lessons,school
1994,Bullets over Broadway,cheech
1994,Cabin Boy,mulligan
1994,Camp Nowhere,mud
1994,"Car 54, Where Are You?",toody
1994,Chariots of Fur,coyote
1994,Chasers,escape
1994,China Moon,investigation
1994,City Slickers II: The Legend of Curly's Gold,gold
1994,"Class of Nuke 'Em High 3: The Good, the Bad and the Subhumanoid",squirrel
1994,"Clean, Shaven",winter
1994,Clean Slate,pogue
1994,Clear and Present Danger,cortez
1994,Clerks,store
1994,The Client,muldano
1994,Clifford,bomb
1994,Cobb,stump
1994,Color of Night,color
1994,Confessions of a Sorority Girl,president
1994,Cool and the Crazy,york
1994,Cops and Robbersons,partner
1994,"Corrina, Corrina",jevina
1994,The Cowboy Way,friend
1994,Crooklyn,brother
1994,The Crow,crow
1994,Cyborg 3: The Recycler,cyborg
1994,D2: The Mighty Ducks,bombay
1994,Deadly Target,chinatown
1994,Death and the Maiden,gerardo
1994,Death Wish V: The Face of Death,hoyle
1994,Disclosure,company
1994,Double Dragon,shuko
1994,Drop Zone,exhibition
1994,Dumb and Dumber,briefcase
1994,Ed Wood,office
1994,Emmanuelle in Space,space
1994,Even Cowgirls Get the Blues,ranch
1994,Exit to Eden,island
1994,F.T.W.,meet
1994,The Fantastic Four,doom
1994,The Favor,school
1994,Fear of a Black Hat,ice
1994,The Flintstones,stone
1994,The Force,police officer
1994,Forrest Gump,driver
1994,Fresh,chuckie
1994,Getting Even with Dad,attraction
1994,Go Fish,mother
1994,Greedy,uncle
1994,Guarding Tess,hospital
1994,Gunmen,boat
1994,Hail Caesar,girlfriend
1994,Hated: GG Allin and the Murder Junkies,word
1994,The Hidden II,energy
1994,Highlander III: The Sorcerer,nakano
1994,House Party 3,kid
1994,The Hudsucker Proxy,hudsucker
1994,I Don't Hate Las Vegas Anymore,god
1994,I Like It Like That,chino
1994,I'll Do Anything,self
1994,I.Q.,einstein
1994,Immortal Beloved,schindler
1994,In Search of Dr. Seuss,story
1994,In the Army Now,recruit
1994,The Inkwell,family
1994,Intersection,machine
1994,Interview with the Vampire,molloy
1994,Iron Will,river
1994,Is There Life Out There?,dream
1994,It Could Happen to You,reporter
1994,It's Pat,word
1994,Jacob,brother
1994,Jason's Lyric,mad
1994,Jimmy Hollywood,actor
1994,Junior,hesse
1994,Kickboxer 4,lando
1994,Killing Zoe,bank
1994,Knight Rider 2010,death
1994,The Land Before Time II: The Great Valley Adventure,chomper
2005,Lassie,lassie
1994,The Last Seduction,insurance
1994,Legends of the Fall,officer
1994,Leprechaun 2,day
1994,The Lion King,simba
1994,Little Buddha,lama
1994,Little Giants,team
1994,Little Odessa,mafia
1994,The Little Rascals,alfalfa
1994,Love and a .45,creepy
1994,A Low Down Dirty Shame,shame
1994,The Lurking Fear,martense
1994,Major League II,parkman
1994,Mary Shelley's Frankenstein,creature
1994,The Mask,bank
1994,Maverick,bransford
1994,Midnight Run for Your Life,vega
1994,Milk Money,waltzer
1994,A Million to Juan,car
1994,Mixed Nuts,officer
1994,Monkey Trouble,police
1994,The Monster,loris
1995,Multi-Facial,man
1994,My Father the Hero,boy
1994,My Girl 2,vada
1994,My Summer Story,poop
1994,Naked Gun 33⅓: The Final Insult,rocco
1994,National Lampoon's Last Resort,food
1994,Natural Born Killers,guard
1994,Nell,court
1994,The Next Karate Kid,miyagi
1994,North,belt
1994,On Deadly Ground,taft
1994,Out of Darkness,woman
1994,PCU,house
1994,The Pagemaster,dragon
1994,The Paper,police
1994,Party,drunk try
1994,Pentathlon,mueller
1994,Pet Shop,couple
1994,Phantasm III: Lord of the Dead,man
1994,Police Academy: Mission to Moscow,konali
1994,Pontiac Moon,life
1994,Princess Caraboo,gutch
1994,Pumpkinhead II: Blood Wings,sheriff
1994,Puppet Master 5: The Final Chapter,toulon
1994,Quiz Show,goodwin
1994,Radio Inside,brother
1994,Radioland Murders,radio
1994,Rapa Nui,ear
1994,Raw Justice,helicopter
1994,Reality Bites,lelaina
1994,The Ref,police
1994,Renaissance Man,hobbs
1994,Revenge of the Nerds IV: Nerds in Love,booger
1994,Richie Rich,cadbury
1994,The Road to Wellville,kellogg
1994,Roadracers,dude
2016,The Jungle Book,mowgli
1994,S.F.W.,student
1994,The Santa Clause,hair
1994,Scooby-Doo in Arabian Nights,haman
1994,The Scout,evaluation
1994,The Secret of Roan Inish,half
1994,Serial Mom,killer
1994,The Shadow,cranston
1994,Shatter Dead,woman
1994,The Shawshank Redemption,state
1994,The Silence of the Hams,killer
1994,Silent Fall,murderer
1994,Silent Tongue,roe
1994,Sioux City,lakota
1994,Spanking the Monkey,woman
1994,The Specialist,bomb
1994,Speechless,candidate
1994,Speed,payne
1994,Squanto: A Warrior's Tale,squanto
1994,The Stand,man
1994,Star Trek Generations,enterprise
1994,Stargate,skaara
1994,Street Fighter,guile
1994,The Stoned Age,hubb
1994,Surviving the Game,man
1994,The Swan Princess,rothbart
1994,Swimming with Sharks,movie
1994,Texas Chainsaw Massacre: The Next Generation,leatherface
1994,Threesome,college
1994,Time Chasers,travel
1994,Timecop,time
1994,Tom & Viv,brief
1994,Trapped in Paradise,police
1994,Trial by Jury,pirone
1994,A Troll in Central Park,gnorga
1994,Troublemakers,maw
1994,True Lies,omega
1994,Undefeatable,scene
1994,Wagons East!,group
1994,The War,friend
1994,When a Man Loves a Woman,daughter
1994,White Fang 2: Myth of the White Wolf,drury
1994,With Honors,government
1994,Wolf,alezais
1994,Wyatt Earp,brother
1995,3 Ninjas Knuckle Up,bloom
1995,Ace Ventura: When Nature Calls,season
1995,The Addiction,student
1995,Amanda and the Alien,clothing
1995,The Amazing Panda Adventure,radio
1995,The American President,crime
1995,Angus,school
1995,Apollo 13,swigert
1995,Assassins,rath
1995,Attack of the 60 Foot Centerfold,lindstrom
1995,Babe,hoggetts
1995,The Baby-Sitters Club,year
1995,Balto,balto
1997,Bang,los
1995,The Basketball Diaries,basketball
1995,Batman Forever,batman
1995,Baywatch the Movie: Forbidden Paradise,scorpion
1995,Before Sunrise,flight
1995,Beyond Rangoon,tour
1995,The Big Green,player
1995,Billy Madison,school
1995,Black Scorpion,crime
1995,Bloodfist VI: Ground Zero,base
1995,Blue in the Face,wife
1995,Born to Be Wild,market
1995,Boys on the Side,search
1995,The Brady Bunch Movie,delinquency
1995,Braveheart,scotland
1995,The Bridges of Madison County,war
1995,The Brothers McMullen,home
1995,Bushwhacked,agent
1995,Bye Bye Love,adult
1995,Canadian Bacon,hacker
1995,Candyman 2: Farewell to the Flesh,candyman
1995,Carnosaur 2,mcquade
1995,Casino,piscano
1995,Casper,dibs
1995,Castle Freak,monster
1995,Catherine the Great,czar
1995,Children of the Corn III: Urban Harvest,corn
1995,Citizen X,chikatilo
1995,Clockers,strike
1995,Clueless,tai
1995,Coldblooded,mob
1995,Congo,gorillas
1995,Copycat,killer
1995,Crimson Tide,command
1995,The Crossing Guard,husband
1995,"Cry, the Beloved Country",minister
1995,The Cure,mother
1995,Cutthroat Island,dawg
1995,Cyborg Cop II,spartacus
1995,Dangerous Minds,louanne
1995,Dead Man,company
1995,Dead Man Walking,poncelet
1995,Dead Presidents,cleon
1995,Demon Knight,brayker
1995,Desperado,bucho
1995,Devil in a Blue Dress,albright
1995,Die Hard with a Vengeance,mcclane
1995,Dolores Claiborne,mackey
1995,Don Juan DeMarco,mickler
1995,The Doom Generation,store
1995,Dr. Jekyll and Ms. Hyde,dubois
1995,Dracula: Dead and Loving It,renfield
1995,Dream a Little Dream 2,keller
1995,Ebbie,ebbie
1995,Empire Records,store
1995,Evolver,robot
1995,Eyes Beyond Seeing,life
2010,Fair Game,plame
1995,Fall Time,bank
1995,Far from Home: The Adventures of Yellow Dog,lighthouse
1995,Father of the Bride Part II,house
1995,First Knight,malagant
1995,Flirt,similar experience
1995,Fluke,fluke
1995,Forget Paris,season
1995,Four Rooms,room party
1995,Free Willy 2: The Adventure Home,oil tanker
1995,French Kiss,luc
1995,Friday,deebo
1995,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,mrs
1995,Full Body Massage,massage
1995,Funny Bones,circus
1995,Get Shorty,zimm
1995,The Glass Shield,johnson
1995,Gold Diggers: The Secret of Bear Mountain,ravine
1995,A Goofy Movie,goofy
1995,Gordy,hanky
1995,The Great Mom Swap,sister
1995,Grumpier Old Men,restaurant
1995,Gumby: The Movie,agent
1995,Hackers,dade
1995,Halloween: The Curse of Michael Myers,station
1995,Harrison Bergeron,breeding
1995,Haunted,mariell
1995,Heavy,time
1995,Heavyweights,camp
1995,Here Come The Munsters,hyde
1995,Hideaway,hatch
1995,Higher Learning,phipps
1995,The Hills Have Eyes III,stockton
1995,Home for the Holidays,home
1995,Houseguest,bond
1995,The Immortals,gangster
1995,In the Mouth of Madness,cane
1995,The Incredibly True Adventure of Two Girls in Love,mother
1995,It Takes Two,time
1995,Jack-O,ancestor
1995,Jade,corelli
1995,Jefferson in Paris,daughter
1995,Jeffrey,character
1995,The Jerky Boys: The Movie,lazzaro
1995,Johnny Mnemonic,spider
1995,Joseph,shechem
1995,Judge Dredd,dredd
1995,Jumanji,game
1995,Jury Duty,school
1995,Just Cause,commit
1995,A Kid in King Arthur's Court,game
1995,The Land Before Time III: The Time of the Great Giving,water
1995,Last of the Dogmen,cheyenne
1995,Leaving Las Vegas,sera
1995,Life 101,haim experiences love
1995,A Little Princess,minchin
1995,Living in Oblivion,crew
1995,Lord of Illusions,swann
1995,Losing Isaiah,khaila
1995,Magic in the Water,monster
1995,Magic Island (film),year
1995,Major Payne,payne
1995,Mallrats,willam
2005,Man of the House,ball
1995,The Mangler,machine
1995,Margaret's Museum,brother
1995,Miami Rhapsody,business
1995,A Midwinter's Tale,space
1995,Mighty Aphrodite,chorus
1995,Mighty Morphin Power Rangers: The Movie,land
1995,Money Train,patterson
1995,Moonlight and Valentino,poetry
1995,Mortal Kombat,liu
1995,Mortal Kombat: The Journey Begins,liu
1995,Mr. Holland's Opus,holland
1995,Murder in the First,mccain
1995,My Family,chucho
1995,National Lampoon's Senior Trip,school
1995,The Nature of the Beast,briefcase
1995,The Net,devlin
1995,Never Talk to Strangers,personality
1995,Nick of Time,watson
1995,Nine Months,birth
1995,Nixon,watergate
1995,Now and Then,teeny
1995,Operation Dumbo Drop,enemy
1995,Othello,invasion
1995,Outbreak,mcclintock
1995,Palookaville,easy money
1995,Panther,drug
1999,Payback,resnick
1995,The Pebble and the Penguin,hubie
1995,Persuasion,mrs
1995,Picture Bride,riyo
1995,Powder,electric
1995,The Power Within,friend
1995,Problem Child 3: Junior in Love,blade
1995,The Prophecy,lucifer
1995,The Quick and the Dead,herod
1995,Restoration,merivel
1995,Rob Roy,killearn
1995,Roommates,pass
1995,Runaway Brain,line
2012,Safe,quan
1995,Sailor Moon SuperS movie,chibiusa
1995,Screamers,alliance
1995,Sense and Sensibility,mrs
1995,Seven,desert
1995,Showgirls,club
1995,Skin,flag
1995,Slam Dunk Ernest,shoe
1995,Smoke,brooklyn tobacconist store
1995,Soldier Boyz,group
1995,Species,alien
1995,The Stars Fell on Henrietta,oil
1995,Stonewall,bostonia
1995,Strange Days,philo
1995,Stuart Saves His Family,step
1995,Sudden Death,daughter
1995,The Surrogate,baby
1995,Tank Girl,water
1995,Theodore Rex,billionaire
1995,The Thief and the Cobbler,thief
1995,Things to Do in Denver When You're Dead,advice
1995,Three Wishes,gunny
1995,The Tie That Binds,house
1995,"To Wong Foo, Thanks for Everything! Julie Newmar",car
1995,To the Limit,assassin
1995,Tom and Huck,huck
1995,Tommy Boy,zalinsky
1995,Top Dog,reno
1995,Toy Story,buzz
1995,Two Bits,gennaro
1995,Under Siege 2: Dark Territory,zachs
1995,Underneath,car
1995,The Usual Suspects,kujan
1995,Vampire in Brooklyn,justice
1995,Village of the Damned,explosion
1995,Virtuosity,cochran
1995,Waiting to Exhale,savannah
1995,A Walk in the Clouds,family
1995,Waterworld,enola
1995,Welcome to the Dollhouse,school
1995,While You Were Sleeping,family
1995,White Man's Burden,pinnock
1995,Wild Bill,wild
1995,Wild Side,hooker
1995,Wings of Courage,pioneer
1995,Without Evidence,murder
1996,101 Dalmatians,cruella
1996,2 Days in the Valley,shoot
1996,Adrenalin: Fear the Rush,delon
1996,The Adventures of Pinocchio,pinocchio
1996,Aladdin and the King of Thieves,aladdin
1996,Alien Nation: Millennium,human detective
1996,Alien Nation: The Enemy Within,nation
1996,All Dogs Go to Heaven 2,dog
1996,Amityville Dollhouse,house
1996,Andersonville,soldier
1996,The Arrival,agent
1996,The Associate,cutty
1996,Back to Back,malone
1996,Bad Moon,werewolf
1996,Barb Wire,fatso
1996,Basquiat,basquiat
1996,Bastard Out of Carolina,bone
1996,Beautiful Girls,ridge
1996,Beavis and Butt-Head Do America,beavis
1996,Bed of Roses,delivery
1996,Before and After,family
1996,Best of the Best 3: No Turning Back,hansen
1996,Big Bully,parent
1996,Big Night,primo
1996,The Birdcage,senator
1996,Blood and Wine,wine
1996,Bloodsport II: The Next Kumite,demon
1996,Bottle Rocket,dignan
1996,Bound,money
1996,Boys,car
1996,The Boys Next Door,girlfriend
1996,Brassed Off,band
1996,Breaking the Waves,oil
1996,Bullet,bullet
1996,Busted,police force
1996,Butch Camp,rottweiller
1996,The Cable Guy,cable
1996,Cannes Man,lerner
1996,Carnosaur 3: Primal Species,velociraptor
1996,Carpool,car
1996,Carried Away,life
1996,Celtic Pride,game
1996,Chain Reaction,reactor
1996,The Chamber,klan
1996,The Cherokee Kid,undertaker
1996,Christmas Every Day,christmas
1996,Citizen Ruth,drug
1996,City Hall,pappas
1996,Courage Under Fire,monfriez
1996,The Craft,cast
1996,Crossworlds,student
1996,The Crow: City of Angels,ashe
1996,The Crucible,parris
1996,Curdled,scene
1996,D3: The Mighty Ducks,bombay
1996,Dallas: J.R. Returns,oil
1996,Daylight,water
1996,The Daytrippers,york
1996,Deadly Outbreak,hatfield
1996,Dear God,office
1996,Demolition High,school
1996,Diabolique,school
1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,ashtray
1996,Dorf on the Diamond,dorf
1996,Down Periscope,dodge
1996,Dragonheart,einon
1996,Dunston Checks In,dunston
1996,Ed,deuce
1996,Eddie,johnson
1996,The Empty Mirror,hitler
1996,The English Patient,madox
1996,Eraser,kruger
1996,Escape from L.A.,cuervo
1996,The Evening Star,time
1996,Everyone Says I Love You,holden
1996,Evita,peron
1996,Executive Decision,jaffa
1996,Extreme Measures,myrick
1996,Eye for an Eye,denillo
1996,The Face,gilmore
1996,Faithful,diamond necklace
1996,A Family Thing,aunt
1996,Fargo,dealership
1996,Feeling Minnesota,jjak
1996,Fever Lake,group
1996,First Kid,simms
1996,The First Wives Club,friend
1996,Fled,dodge
1996,Flirting with Disaster,state
1996,Fly Away Home,news
1996,Freeway,prison
1996,Frequent Flyer,store
1996,The Frighteners,death
1996,From Dusk Till Dawn,vampire
1996,The Funeral,chez
1996,Generation X,skin
1996,Get on the Bus,bus
1996,Getting Away with Murder,mueller
1996,The Ghost and the Darkness,patterson
1996,Ghosts of Mississippi,trial
1996,Girl 6,man
1996,The Glimmer Man,campbell
1996,Gotti,film
1996,Grace of My Heart,milner
1996,The Great White Hype,conklin
1996,Hamlet,text
1996,Happy Gilmore,gilmore
1996,Harriet the Spy,sport
1996,Heaven's Prisoners,robicheaux
1996,Hellraiser: Bloodline,merchant
1996,High School High,wellington
1996,Hollow Point,fbi agent
1996,Homeward Bound II: Lost in San Francisco,airport
1996,House Arrest,family
1996,I Shot Andy Warhol,york
1996,I'm Not Rappaport,york
1996,If Lucy Fell,manhattan
1996,If These Walls Could Talk,abort
1996,Infinity,alamos
1996,Irma Vep,film
1996,It's My Party,party
1996,Jack,school
1996,Jake's Women,mollys
1996,James and the Giant Peach,spiker
1996,Jerry Maguire,cushman
1996,Jingle All the Way,christmas
1996,Joe's Apartment,hanging
1996,Johns,donner
1996,The Juror,boffano
1996,Kama Sutra: A Tale of Love,jai
1996,Kansas City,election
1996,Kazaam,kazaam
1996,Killer: A Journal of Murder,jail
1996,Kingpin,hand
1996,Kounterfeit,money
1996,The Land Before Time IV: Journey Through the Mists,littlefoot
1996,Larger Than Life,tip
1996,Last Dance,death
1996,The Last Days of Frankie the Fly,film school
1996,Last Man Standing,felina
1996,The Late Shift,executive
1996,The Lawnmower Man 2: Beyond Cyberspace,jobe
1997,Lewis and Clark and George,prison
1996,Listen,music inside
1996,Little Witches,construction
1996,Loch Ness,dempsey
1996,The Long Kiss Goodnight,waldman
1996,Love Is All There Is,rivalry
1996,Magenta,sister
1996,The Man Who Captured Eichmann,eichmann
1996,Mars Attacks!,president
1996,Marvin's Room,family
1996,Mary Reilly,hyde
1996,Matilda,trunchbull
1996,Maximum Risk,york
1996,Memory Run,mind
1996,Merlin's Shop of Mystical Wonders,story
1996,Michael,woman
1996,Michael Collins,boland
1996,The Mirror Has Two Faces,sex
1996,Mission: Impossible,phelps
1996,Mojave Moon,escape
1996,Moll Flanders,husband
1996,Mother,story
1996,Mother Night,campbell
1996,A Mother's Instinct,wife
1996,Mr. Wrong,investigator
1996,Mrs. Winterbourne,hughie
1996,Mulholland Falls,coolidge
1996,Multiplicity,personality
1996,Muppet Treasure Island,silver
1996,My Fellow Americans,haney
1996,Mystery Science Theater 3000: The Movie,laboratory
1996,One Fine Day,news
1996,Original Gangstas,rebel
1996,"Our Son, the Matchmaker",marriage
1996,The Pallbearer,school
1996,Pandora's Clock,flight
1996,The People vs. Larry Flynt,isaacman
1996,Phat Beach,beach
1996,Phenomenon,brain
1996,Pinocchio's Revenge,pinocchio
1996,Poison Ivy II: Lily,gredin
1996,The Pompatus of Love,girlfriend
1996,The Portrait of a Lady,goodwood
1996,The Preacher's Wife,christmas
1996,Primal Fear,stampler
2009,Public Enemies,dillinger
1996,The Quest,dubois
1996,Race the Sun,student
1996,Ransom,shaker
1996,Rasputin: Dark Servant of Destiny,rasputin
1996,The Rich Man's Wife,night
1996,Riders of the Purple Sage,lassiter
1996,The Rock,goodspeed
1996,Romeo + Juliet,mercutio
1996,Santa Claws,movie
1996,Santa with Muscles,ebner
1996,Scream,phone
1996,Set It Off,stoney
1996,Sgt. Bilko,bilko
1996,She Cried No,start
1996,She's the One,man
1996,Shiloh,shiloh
1996,Silent Trigger,waxman
1996,Skin & Bone,ghislaine
1996,Sleepers,reporter
1996,Sling Blade,man
1996,Snowboard Academy,value
1996,Solo,solo
1996,Sometimes They Come Back... Again,return
1996,Space Jam,basketball
1996,Space Truckers,nabel
1996,The Spitfire Grill,essay
1996,Spy Hard,agent
1996,Star Trek: First Contact,picard
1996,Stealing Beauty,villa
1996,Striptease,dilbeck
1996,The Stupids,family
1996,The Substitute,lacas
1996,The Sunchaser,juvenile offender
1996,Sunset Park,team
1996,Surviving Picasso,picasso
1996,Susie Q,title
1996,Swingers,night
1996,Talk to Me,talk
1996,That Thing You Do!,jazz
1996,A Thin Line Between Love and Hate,darnell
1996,Thinner,person
1996,A Time to Kill,brigance
1996,Tin Cup,simms
1996,To Brave Alaska,flyer
1996,To Gillian on Her 37th Birthday,friend
1996,"To Sir, with Love II",thackeray
1996,Toad Warrior,film
1996,The Toilers and the Wayfarers,city
1996,Tornado!,school
1996,Trees Lounge,night
1996,Tremors 2: Aftershocks,shrieker
1996,The Trigger Effect,daughter
1996,Trilogy of Terror II,simpson
1996,Tromeo and Juliet,tromeo
1996,The Truth About Cats & Dogs,attitude
1996,Twisted Desire,police
2017,Unforgettable,hair
1996,Unhook the Stars,home
1996,Unlikely Angel,bartilson
1996,Up Close & Personal,career
1996,A Very Brady Sequel,start
1996,Walking and Talking,phone
1996,The War at Home,war
1996,The Watermelon Woman,woman
1996,Werewolf,werewolf
1996,White Squall,crew
1996,The Whole Wide World,writer
1996,William Shakespeare's Romeo + Juliet,mercutio
1996,Windsor Protocol,party
1996,The Winner,boyfriend
1996,Wish Upon a Star,sister
1996,Zarkorr! The Invader,city
1997,…First Do No Harm,family
1997,8 Heads in a Duffel Bag,bag
1997,Aberration,egg
1997,Absolute Power,president
1997,Addicted to Love,frenchman
1997,Against the Law,gunplay
1997,Air Force One,korshunov
1997,Albino Alligator,dova
1997,Alien Resurrection,purvis
1997,Alien Nation: The Udara Legacy,sleeper
1997,All Over Me,york
1997,American Perfekt,professional vacation
1998,An Alan Smithee Film: Burn Hollywood Burn,stallone
1997,An American Werewolf in Paris,werewolf
1997,Amistad,cinque
1997,Anaconda,serone
1997,Angels in the Endzone,football
1997,The Apostle,church
1997,The Assignment,ramirez
1997,Asteroid,city
1997,Austin Powers: International Man of Mystery,fagina
1997,B*A*P*S,food
1997,Bean,bean
1997,The Beautician and the Beast,pochenko
1997,Beauty and the Beast: The Enchanted Christmas,beast
1997,Below Utopia,family
1997,Best Men,scene
1997,A Better Place,gun
1997,Beverly Hills Ninja,haru
1997,Bloodsport III,hand
1997,Bongwater,york
1997,Boogie Nights,man
1997,Booty Call,rushon
1997,The Boxer,boxing
1997,The Brave,film
1997,Breakdown,truck
1997,Breast Men,breast
1997,Broadway Damage,actor
1997,Buddy,champion
1997,Campfire Tales,story
1997,Cannibal Rollerbabes,summer
1997,Casper: A Spirited Beginning,ghost
1997,Cats Don't Dance,animal
1997,Chasing Amy,holden
1997,Chinese Box,life
1997,City of Industry,heist
1997,Clockwatchers,day
1997,Common Bonds,service
1997,Con Air,poe
1997,Conspiracy Theory,horse
1997,Contact,security
1997,Cop Land,heflin
1997,Coven,writer
1997,Crayola Kids Adventures,aronnax
1997,Crowned and Dangerous,mother
1997,Danger Zone,train
1997,Dangerous Ground,vusi
1997,Dante's Peak,debris
1997,Deconstructing Harry,university
1997,Def Jam's How to Be a Player,dray
1997,Defying Gravity,fraternity
1997,Demolition University,slater
1997,Detective Conan: The Time-Bombed Skyscraper,bomb
1997,The Devil's Advocate,firm
1997,Dogtown,actor
1997,Donnie Brasco,boss
1997,Double Team,bottle
1997,Dream with the Fishes,left
1997,The Edge,pocket
1997,Eight Days a Week,childhood
1997,Elevated,elevator
1997,Elvis Meets Nixon,presley
1997,Ernest Goes to Africa,thompson
1997,Eve's Bayou,father
1997,Event Horizon,miller
2007,The Ex,life
1997,Excess Baggage,silverstone
1997,Face/Off,fbi
1997,FairyTale: A True Story,houdini
1997,Fathers' Day,car
1997,Fierce Creatures,animal
1997,The Fifth Element,evil
1997,First Time Felon,prison sentence
1997,Flash,flash
1997,Flubber,flubber
1997,Flying Saucer Rock'n'Roll,hypnotic sound
1997,Free Willy 3: The Rescue,boss
1997,Fools Rush In,news
1997,For Richer or Poorer,dress
1997,Future War,master
1997,G.I. Jane,senator
1997,The Game,crs
1997,Gang Related,divinci
1997,Gattaca,use
1997,George Wallace,judge
1997,George of the Jungle,ape
1997,Geri's Game,game
1997,Ghosts,maestro
1997,Going All the Way,america
1997,Gone Fishin',dekker
1997,Good Burger,employee
1997,Good Will Hunting,chuckie
1997,Goodbye America,senator
1997,Gridlock'd,spoon
1997,Grosse Pointe Blank,grocer
1997,Hacks,writer
1997,Henry Fool,life
1997,Highball,social life
1997,Hitler,madhava
1997,Home Alone 3,parrot
1997,"Honey, We Shrunk Ourselves",respect
1997,Hoodlum,dutch
1997,The House of Yes,family
1997,Hugo Pool,water
1997,Hurricane Streets,melena
1997,I Know What You Did Last Summer,killer
1997,I Married a Strange Person!,transform people
1997,I'm Bout It,boswell
1997,The Ice Storm,party
1997,In & Out,reporter
1997,In the Company of Men,office
1997,The Informant,pius
1997,Intensity,chyna
1997,Inventing the Abbotts,abbotts
1997,It's In the Water,league
1997,The Jackal,jackal
1997,Jackie Brown,gun
1997,Jungle 2 Jungle,jovanovic
1997,Jungle Emperor Leo,lune
1997,Just Write,hollywood tour
1997,Justice League of America,jla
1997,Keeping the Promise,saknis
1997,Keys to Tulsa,drug
1997,Kiss the Girls,cross
1997,Knockin' On Heaven's Door,rudi
1997,Kull the Conqueror,kull
1997,Kundun,lamas
1997,L.A. Confidential,officer
1997,The Land Before Time V: The Mysterious Island,chomper
1997,Last Stand at Saber River,return
1997,The Last Time I Committed Suicide,film
1997,Leave It to Beaver,bike
1997,Leprechaun 4: In Space,marine
1997,Little City,meet
1997,Little Red Riding Hood,scenario
1997,Lost Highway,highway
1997,The Lost World: Jurassic Park,ingen
1997,Love and Death on Long Island,infatuation
1997,Mad City,story
1997,The Man Who Knew Too Little,embleton
1997,The MatchMaker,mcglory
1997,Mean Guns,moon
1997,Meet Wally Sparks,tabloid
1997,Men in Black,bug
1997,Metro,korda
1997,The Midas Touch,owner
1997,Miss Evers' Boys,treatment
1997,Mortal Kombat: Annihilation,earthrealm
1997,Most Wanted,dunn
1997,Mrs Dalloway,war
1997,Murder at 1600,regis
1997,My Best Friend's Wedding,friend
1997,My Teacher Ate My Homework,reaper
1997,The Myth of Fingerprints,england
1997,Nevada,city
1997,Night Falls on Manhattan,allegretto
1997,The Night Flier,magazine
1997,Northern Lights,brother
1997,Nothing to Lose,engineering
1997,Nowhere,dark
1997,The Odyssey,poseidon
1997,Office Killer,office
1997,Omega Doom,robot
1997,On the Edge of Innocence,barbico
1997,One Eight Seven,high school
1997,One Night Stand,television
1997,Orgazmo,orbison
1997,Oscar and Lucinda,hasset
1997,Out to Sea,widow
1997,The Peacemaker,devoe
1997,Perfect Body,friend
1997,Picture Perfect,mercer
1997,Playing God,blossom
1997,Poison Ivy: The New Seduction,family
1997,Pooh's Grand Adventure: The Search for Christopher Robin,rabbit
1997,The Postman,bethlehem
1997,Preaching to the Perverted,government
1997,Prefontaine,prefontaine
1997,Pullet Surprise,foghorn
1997,Quicksilver Highway,quicksilver
1997,Quiet Days in Hollywood,movie
1997,Red Corner,shen
1997,The Relic,kothoga
1997,A River Made to Drown In,hustler
1997,RocketMan,crew
1997,Romy and Michele's High School Reunion,school
1997,Rosewood,mann
1997,Rough Riders,cavalry
1997,Running Time,flame
1997,The Saint,tretiak
1997,Saint-Ex,air
1997,Scream 2,ghostface
1997,The Second Jungle Book: Mowgli & Baloo,mowgli
1997,Selena,music
1997,Seven Years in Tibet,harrer
1997,Shadow Conspiracy,house
1997,She's So Lovely,man
1997,Shrieker,shrieker
1997,A Simple Wish,fairy
1997,Six Ways to Sunday,varga
1997,The 6th Man,team
